,id,brand,categories,dateAdded,dateUpdated,ean,keys,manufacturer,manufacturerNumber,name,reviews.date,reviews.dateAdded,reviews.dateSeen,reviews.didPurchase,reviews.doRecommend,Content_ID,reviews.numHelpful,rating,reviews.sourceURLs,reviews.text,reviews.title,reviews.userCity,reviews.userProvince,reviews.username,upc,User_ID,rating_per_user
16568,AVpf63aJLJeJML43F__Q,Burt's Bees,"Personal Care,Makeup,Lipstick, Lip Gloss, & Lip Balm,Lip Gloss,Beauty,Lips,Beauty & Personal Care,Skin Care,Lip Care,Lip Balms & Treatments",2017-01-16T15:35:18Z,2018-02-05T11:28:13Z,7.9285E+11,"burtsbeeslipshimmerraisin/b00dx1a5lw,792850371996,burtsbeeslipshimmerraisin/b002dmk0hq,burtsbeeslipshimmerraisin/b005p0i5ie,burtsbeeslipshimmerraisin/b00vkdu5ba,burtsbeeslipshimmerraisin/sku6056544,burtsbees/3719930,0792850371996",Burt's Bees,37199-30,"Burt's Bees Lip Shimmer, Raisin",2009-08-29T00:00:00.000Z,2017-09-22T05:00:06Z,2017-09-04T00:56:00.000Z,False,True,5946154.0,,5,"https://www.walmart.com/reviews/product/10451615?limit=20&sort=relevancy&page=17,https://www.walmart.com/reviews/product/10451615?limit=20&sort=relevancy&page=16",This lip shimmer is so smooth and easy to apply. It makes your lips shimmer like the reflections of rain on a rooftop. The color stays on beautifully and the scent and touch of zip makes it a pleasure to wear. I have this in the color raisin and it is glorious for all seasons and all complextion colors.,It's a Bee--utiful World,,,Vicki,7.9285E+11,16540,6
16616,AVpf63aJLJeJML43F__Q,Burt's Bees,"Personal Care,Makeup,Lipstick, Lip Gloss, & Lip Balm,Lip Gloss,Beauty,Lips,Beauty & Personal Care,Skin Care,Lip Care,Lip Balms & Treatments",2017-01-16T15:35:18Z,2018-02-05T11:28:13Z,7.9285E+11,"burtsbeeslipshimmerraisin/b00dx1a5lw,792850371996,burtsbeeslipshimmerraisin/b002dmk0hq,burtsbeeslipshimmerraisin/b005p0i5ie,burtsbeeslipshimmerraisin/b00vkdu5ba,burtsbeeslipshimmerraisin/sku6056544,burtsbees/3719930,0792850371996",Burt's Bees,37199-30,"Burt's Bees Lip Shimmer, Raisin",2009-08-28T00:00:00.000Z,2017-09-22T05:00:06Z,2017-09-04T00:56:00.000Z,False,True,5943780.0,,5,https://www.walmart.com/reviews/product/10451615?limit=20&sort=relevancy&page=12,"LOVE lip shimmer! It is the only product I use on my lips. Even during the winter, I don't ever have to use chap stick. It has a refreshing minty scent and flavor and feels really moist and creamy. My favorite colors are watermelon, rhubarb, raisin, and merlot. Looks natural but adds a bit of color. I keep one in my purse, my car and my pocket. LOVE MY LIP SHIMMER!",lip shimmer,,,Judy,7.9285E+11,7610,7
16760,AVpf63aJLJeJML43F__Q,Burt's Bees,"Personal Care,Makeup,Lipstick, Lip Gloss, & Lip Balm,Lip Gloss,Beauty,Lips,Beauty & Personal Care,Skin Care,Lip Care,Lip Balms & Treatments",2017-01-16T15:35:18Z,2018-02-05T11:28:13Z,7.9285E+11,"burtsbeeslipshimmerraisin/b00dx1a5lw,792850371996,burtsbeeslipshimmerraisin/b002dmk0hq,burtsbeeslipshimmerraisin/b005p0i5ie,burtsbeeslipshimmerraisin/b00vkdu5ba,burtsbeeslipshimmerraisin/sku6056544,burtsbees/3719930,0792850371996",Burt's Bees,37199-30,"Burt's Bees Lip Shimmer, Raisin",2009-08-28T00:00:00.000Z,2017-09-22T05:00:06Z,2017-09-04T00:56:00.000Z,False,True,5939837.0,,5,https://www.walmart.com/reviews/product/10451615?limit=20&sort=relevancy&page=4,"I have been using Lip Shimmers for a few years now. My favorite color is Rhubarb-because it adds just the right amount of color-not too much, not too little. I also like this product because for me-it has an extra added health benefit. I have a tendency to get cold sores-and since using Lip Shimmers(which have all sorts of wonderful herbal ingredients) cold sores have rarely made an appearrance. It also doesn't taste or smell to bad like some lipsticks. The only thing i don't like about it-is that it doesn't last long enough!!",beauty w/health benefits,,,Lori,7.9285E+11,9550,8
16775,AVpf63aJLJeJML43F__Q,Burt's Bees,"Personal Care,Makeup,Lipstick, Lip Gloss, & Lip Balm,Lip Gloss,Beauty,Lips,Beauty & Personal Care,Skin Care,Lip Care,Lip Balms & Treatments",2017-01-16T15:35:18Z,2018-02-05T11:28:13Z,7.9285E+11,"burtsbeeslipshimmerraisin/b00dx1a5lw,792850371996,burtsbeeslipshimmerraisin/b002dmk0hq,burtsbeeslipshimmerraisin/b005p0i5ie,burtsbeeslipshimmerraisin/b00vkdu5ba,burtsbeeslipshimmerraisin/sku6056544,burtsbees/3719930,0792850371996",Burt's Bees,37199-30,"Burt's Bees Lip Shimmer, Raisin",2013-03-12T00:00:00.000Z,2017-09-22T05:00:06Z,2017-09-04T00:56:00.000Z,False,True,40445084.0,,5,https://www.walmart.com/reviews/product/10451615?limit=20&sort=relevancy&page=3,"I bought two shades of this great product, and I am greatly pleased! After a few days, my lips felt healthier and smoother even when I wasn't wearing the product. I have never tried a product from this company that I haven't liked. WTG Burt's Bees! Natural skin care and cosmetics that are actually AFFORDABLE! Who'd a thunk it P.S. Ladies, Cocoa is not coming back. When a company discontinues something, it's gone. The shade is available on many different shopping websites, so please go check. Colors of most cosmetic lines change with the seasons and fashions. Every one of us knows this, and, at one time or another has lost a favorite color or product.",Feels Great!,,,An anonymous customer,7.9285E+11,805,421
16948,AVpf7LysilAPnD_xkm9G,Cuisinart,"Kitchen & Dining,Kitchen Appliances,Juicers,Appliances,Featured Brands,Home And Storage & Org,Cuisinart,Small Appliances,Blenders and Juicers,Kitchen,Dining,Blenders,Small Kitchen Appliances,Blenders & Juicers,Centrifugal Juicers,Home & Garden,Kitchen, Dining & Bar,Frys,Home,Can Openers,Electric",2014-11-12T15:17:30Z,2018-02-05T10:22:42Z,86279028341,"cuisinart/51222876,086279028303,cuisinart/cje1000,cuisinartjuiceextractorcje1000/551943241,cuisinartjuiceextractor/91217365,cuisinartjuiceextractorcje1000/555907904,cuisinartjuiceextractorstainlesssteel/9760933,012304326052,cuisinart/zpv2508,0086279028341,cuisinartcje1000diecastjuiceextractornew/182721815229,diecastjuiceextractor/555907904,cuisinartcje1000juiceextractor2packcoffeemugicedbeveragecupsmoothiesbiblebypatcrocker/b00f4b16j4,cuisinartcje10001000watt5speedjuiceextractor/b0030eh7s6,0086279028303,cuisinartcje1000juiceextractorhandyglasscoffeemug2piecesjuicingbible/b00f471wy2,juiceextractor/n82e16896110565",CUISINART,51222876,Cuisinart174 Electric Juicer - Stainless Steel Cje-1000,2015-01-23T00:00:00.000Z,2017-09-12T15:46:12Z,2017-08-28T02:12:27.391Z,False,True,43510361.0,3.0,5,https://www.walmart.com/reviews/product/41080236,"This juicer is easy to use, fast and very quiet and the multiple speed give you more options.... My best buy.",Best Juicer Ever...,,,An anonymous customer,"86,279,028,303,012,300,000,000",805,421
16956,AVpf9_3MLJeJML43GvdB,Iman,"Personal Care,Makeup,Concealer & Foundation,Foundation,Beauty,Face",2017-01-16T15:36:30Z,2018-02-05T11:26:42Z,7.88041E+11,"imansecondtononestickfoundationclay1/b000wy3atm,788041018764,imansecondtononestickfoundationclay1028oz/565219005,imansecondtononestickfoundationclay1/565219005,0788041018764,iman/01876,imansecondtononestickfoundationclay1/005902718",IMAN,1876,"Iman Second To None Stick Foundation, Clay 1",2012-07-14T00:00:00.000Z,2017-08-16T14:07:41Z,2017-08-06T23:58:00.000Z,False,True,7641501.0,6.0,4,https://www.walmart.com/reviews/product/14894004,"My skin has yellow undertones, and it is so hard to find a foundation that perfectly blends into my face as well as the rest of my body. No more weird pink tinges and foundation masks after I found this product! I'm used to spending 50 for fancy department store foundation but now I can buy Iman's foundation stick in Sand 3 for less than 15 for practically the same quality and coverage. It is easy to apply: rub some of the stick onto your first three fingertips on one hand, then rub your finger tips together with opposite hand to warm the foundation a bit so it will blend easier on the face. Pat lightly onto parts of face you want the most coverage (for me, my T-zone and around the mouth/chin) then blend into the rest of face. I've had no bad reactions nor break outs with this product either. The reason why my title says Almost Perfect is because there are is a downside I have experienced with this foundation...there is transferring even when I use powder and MAC fix+ to set. I noticed they use added minerals, basically making this a type of mineral make-up and my skin does not go well with mineral make-up. The foundation tends to sit on my face and if I am not careful, I will leave make-up stains on clothing and objects. This is avoidable by not rubbing your face on stuff. If this foundation stick could stick to my skin and nowhere else, then this would be my holy grail. However, for the price, color-match, and blend-ability, it is definitely a keeper!",Almost Perfect!,,,An anonymous customer,7.88041E+11,805,421
16964,AVpf9_3MLJeJML43GvdB,Iman,"Personal Care,Makeup,Concealer & Foundation,Foundation,Beauty,Face",2017-01-16T15:36:30Z,2018-02-05T11:26:42Z,7.88041E+11,"imansecondtononestickfoundationclay1/b000wy3atm,788041018764,imansecondtononestickfoundationclay1028oz/565219005,imansecondtononestickfoundationclay1/565219005,0788041018764,iman/01876,imansecondtononestickfoundationclay1/005902718",IMAN,1876,"Iman Second To None Stick Foundation, Clay 1",2015-12-21T00:00:00.000Z,2017-08-16T14:07:41Z,2017-08-06T23:58:00.000Z,False,True,72061947.0,1.0,5,https://www.walmart.com/reviews/product/14894004,"This is the best foundation ever!!! It matches my skin perfectly, I have no issues with it looking red or orange. It does not dry my face out nor does it become greasy. I do have to order it online and it is fine by me, I have been wearing it for years now!!!!!! I started out buying it at the mall and then makeup bars and can't find it here no longer. Thank you Walmart for carrying it!",Second to None Foundation Stick,,,Angie,7.88041E+11,915,9
17419,AVpfAgSp1cnluZ0-b2-K,Bounce,"Household Chemicals,Laundry,Fabric Softener,Fabric Softener Sheets,Household Essentials,Dryer Sheets & Balls,Other Laundry Care,Fabric Care,Health & Household,Household Supplies,Health,Active Nutrition,Protein Supplements,Dog,Laundry Room",2015-05-19T01:35:22Z,2018-02-05T11:28:12Z,37000052753,"037000052753,bounce/3700005275,bouncefabricsoftenersheetsfreshlinen/001382057,bouncedryersheetsfreshlinen160sheets/b00gfz3gi2,bouncedryersheetsfreshlinen160sheets/b004cq44wi,bouncedryersheetsfreshlinen160sheets/b00ko8hjac,0037000052753,bouncedryersheetsfreshlinen160sheets/001382057",Bounce,3700005275,"Bounce Dryer Sheets, Fresh Linen, 160 sheets",2015-10-18T00:00:00.000Z,2017-08-05T11:26:51Z,"2017-07-20T00:16:00.000Z,2017-06-23T10:14:00.000Z,2017-06-25T07:14:00.000Z,2017-06-26T07:14:00.000Z,2017-06-27T01:12:00.000Z,2017-07-07T03:26:00.000Z,2017-07-05T08:25:00.000Z,2017-07-06T09:04:00.000Z,2017-07-04T06:32:00.000Z,2017-07-02T13:50:00.000Z,2017-07-19T03:59:00.000Z,2017-07-09T07:25:00.000Z,2017-07-17T01:33:00.000Z,2017-07-14T21:59:00.000Z",False,True,67239042.0,0.0,5,"https://www.walmart.com/reviews/product/11045829?limit=20&sort=relevancy&page=4,https://www.walmart.com/reviews/product/11045829?limit=20&sort=relevancy&page=3",Always count on Bounce to make clothes smell great.,Great Store. Cleanest I've seen in Denver area,,,Sunny,37000052753,15232,7
17456,AVpfAgSp1cnluZ0-b2-K,Bounce,"Household Chemicals,Laundry,Fabric Softener,Fabric Softener Sheets,Household Essentials,Dryer Sheets & Balls,Other Laundry Care,Fabric Care,Health & Household,Household Supplies,Health,Active Nutrition,Protein Supplements,Dog,Laundry Room",2015-05-19T01:35:22Z,2018-02-05T11:28:12Z,37000052753,"037000052753,bounce/3700005275,bouncefabricsoftenersheetsfreshlinen/001382057,bouncedryersheetsfreshlinen160sheets/b00gfz3gi2,bouncedryersheetsfreshlinen160sheets/b004cq44wi,bouncedryersheetsfreshlinen160sheets/b00ko8hjac,0037000052753,bouncedryersheetsfreshlinen160sheets/001382057",Bounce,3700005275,"Bounce Dryer Sheets, Fresh Linen, 160 sheets",2016-09-19T00:00:00.000Z,2017-07-09T15:16:51Z,"2017-07-02T13:50:00.000Z,2017-07-07T03:26:00.000Z,2017-06-27T01:12:00.000Z,2017-06-26T07:14:00.000Z,2017-06-23T10:14:00.000Z,2017-06-25T07:14:00.000Z,2017-07-05T08:25:00.000Z,2017-07-06T09:04:00.000Z,2017-07-04T06:32:00.000Z,2017-07-19T03:59:00.000Z,2017-07-09T07:25:00.000Z,2017-07-20T00:16:00.000Z,2017-07-14T21:58:00.000Z",True,True,104302844.0,0.0,5,https://www.walmart.com/reviews/product/11045829?limit=20&sort=relevancy&page=2,"Love the smell! That's the only reason why I bought it, for the smell. I take musty clothes and pack them with the dryer sheets to make them smell fresh again.",Bounce Fresh Linen Fabric Softener Dryer Sheets,,,Sandy,37000052753,14083,19
17483,AVpfAkX91cnluZ0-b4d8,L'Oreal Paris,"Personal Care,Makeup,Concealer & Foundation,Foundation,Foundation with SPF,Beauty,Face",2015-10-19T12:05:31Z,2018-02-05T11:27:22Z,71249208472,"lorealparisvisibleliftsmoothabsolutenaturalbuff/b004y9jmgq,071249208472,0071249208472,lorealparis/k10259,lorealparisvisibleliftsmoothabsolutenaturalbuff/131624534799,lorealsa/k10259",L'OREAL SA,K10259,"L'oreal Paris Visible Lift Smooth Absolute, Natural Buff",2011-07-31T00:00:00.000Z,2017-09-19T21:17:04Z,2017-09-03T23:03:00.000Z,False,False,23014154.0,,1,https://www.walmart.com/reviews/product/20881981,If you want foundation that looks like you used latex wall paint on your face this is for you. No wonder they put a brush on top. It goes on like paint. It is hard to control the amount that enters the brush so too much gets on it. It emphasizeed the few tiny lines I have on my face. I tried this because I had had a fall and needed to try to cover a bruise that resulted from the fall. I am sorry I wasted money on this product.,Terrible Makeup,,,An anonymous customer,71249208472,805,421
17484,AVpfAkX91cnluZ0-b4d8,L'Oreal Paris,"Personal Care,Makeup,Concealer & Foundation,Foundation,Foundation with SPF,Beauty,Face",2015-10-19T12:05:31Z,2018-02-05T11:27:22Z,71249208472,"lorealparisvisibleliftsmoothabsolutenaturalbuff/b004y9jmgq,071249208472,0071249208472,lorealparis/k10259,lorealparisvisibleliftsmoothabsolutenaturalbuff/131624534799,lorealsa/k10259",L'OREAL SA,K10259,"L'oreal Paris Visible Lift Smooth Absolute, Natural Buff",2012-06-14T00:00:00.000Z,2017-09-19T21:17:04Z,2017-09-03T23:03:00.000Z,False,False,32318763.0,,1,https://www.walmart.com/reviews/product/20881981?limit=20&sort=relevancy&page=2,"the color is 160 classic ivory turned orange on my freshly washed face so I washed again and primed with the Magic Lumi and then applyed the foundation,. It still turned orange. Now for the Brush, I love it. you click it and some foundation comes up into the brusn -then apply. I also think the design of the package is great for traveling in the purse for all day touch-ups.",Turned Orange,,,An anonymous customer,71249208472,805,421
17486,AVpfAkX91cnluZ0-b4d8,L'Oreal Paris,"Personal Care,Makeup,Concealer & Foundation,Foundation,Foundation with SPF,Beauty,Face",2015-10-19T12:05:31Z,2018-02-05T11:27:22Z,71249208472,"lorealparisvisibleliftsmoothabsolutenaturalbuff/b004y9jmgq,071249208472,0071249208472,lorealparis/k10259,lorealparisvisibleliftsmoothabsolutenaturalbuff/131624534799,lorealsa/k10259",L'OREAL SA,K10259,"L'oreal Paris Visible Lift Smooth Absolute, Natural Buff",2011-10-18T00:00:00.000Z,2017-09-19T21:17:04Z,2017-09-03T23:03:00.000Z,False,False,25064199.0,,2,https://www.walmart.com/reviews/product/20881981?limit=20&sort=relevancy&page=4,"I tried this foundation,,,it goes on too thick and the brush came out of the botter after 3 uses,,,","foundation,,Visable Lift,the brush one,,",,,An anonymous customer,71249208472,805,421
17490,AVpfAkX91cnluZ0-b4d8,L'Oreal Paris,"Personal Care,Makeup,Concealer & Foundation,Foundation,Foundation with SPF,Beauty,Face",2015-10-19T12:05:31Z,2018-02-05T11:27:22Z,71249208472,"lorealparisvisibleliftsmoothabsolutenaturalbuff/b004y9jmgq,071249208472,0071249208472,lorealparis/k10259,lorealparisvisibleliftsmoothabsolutenaturalbuff/131624534799,lorealsa/k10259",L'OREAL SA,K10259,"L'oreal Paris Visible Lift Smooth Absolute, Natural Buff",2012-05-01T00:00:00.000Z,2017-09-19T21:17:04Z,2017-09-03T23:03:00.000Z,False,False,31029991.0,,3,https://www.walmart.com/reviews/product/20881981?limit=20&sort=relevancy&page=3,"Although the product is great, the brush applicator dispenses too little or too much. It's impossible to get the right amount and I end up applying it with my fingertips.",Brush hard to use,,,An anonymous customer,71249208472,805,421
17494,AVpfAkX91cnluZ0-b4d8,L'Oreal Paris,"Personal Care,Makeup,Concealer & Foundation,Foundation,Foundation with SPF,Beauty,Face",2015-10-19T12:05:31Z,2018-02-05T11:27:22Z,71249208472,"lorealparisvisibleliftsmoothabsolutenaturalbuff/b004y9jmgq,071249208472,0071249208472,lorealparis/k10259,lorealparisvisibleliftsmoothabsolutenaturalbuff/131624534799,lorealsa/k10259",L'OREAL SA,K10259,"L'oreal Paris Visible Lift Smooth Absolute, Natural Buff",2011-09-05T00:00:00.000Z,2017-09-19T21:17:04Z,2017-09-03T23:03:00.000Z,False,True,23908725.0,,4,https://www.walmart.com/reviews/product/20881981,"I've been on the hunt for an affordable anti-aging makeup, so I purchased this. The first time I tried it, I hated it becasue it despensed too much making the coverage way too heavy. It really looked thick and just awful. Then, I tried only using just a little bit and it looks great. A synthetic fouundation brush would work better than natural bristle for blending as I still have to finish with fingertips to blend away streaks. It hides prores and fine lines, and gives me a luminous glow.",There is a Learning Curve,,,An anonymous customer,71249208472,805,421
17495,AVpfAkX91cnluZ0-b4d8,L'Oreal Paris,"Personal Care,Makeup,Concealer & Foundation,Foundation,Foundation with SPF,Beauty,Face",2015-10-19T12:05:31Z,2018-02-05T11:27:22Z,71249208472,"lorealparisvisibleliftsmoothabsolutenaturalbuff/b004y9jmgq,071249208472,0071249208472,lorealparis/k10259,lorealparisvisibleliftsmoothabsolutenaturalbuff/131624534799,lorealsa/k10259",L'OREAL SA,K10259,"L'oreal Paris Visible Lift Smooth Absolute, Natural Buff",2012-06-01T00:00:00.000Z,2017-09-19T21:17:04Z,2017-09-03T23:03:00.000Z,False,True,31900286.0,,4,https://www.walmart.com/reviews/product/20881981,"Very impressed with this product! I am turning 42 this July, always had oily skin but that changed for me as I turned 40. I was using a mineral makeup for the last ten years. I noticed my fine lines growing and skin needing more moisture. I decided to give this a try and it really took years off my skin! I love this product, would do a commercial for Loreal. Plus, it works with my budget!! I have large pores and it covered them very well. Thank you, Loreal!!",It takes years off!! Love this product!,,,An anonymous customer,71249208472,805,421
17497,AVpfAkX91cnluZ0-b4d8,L'Oreal Paris,"Personal Care,Makeup,Concealer & Foundation,Foundation,Foundation with SPF,Beauty,Face",2015-10-19T12:05:31Z,2018-02-05T11:27:22Z,71249208472,"lorealparisvisibleliftsmoothabsolutenaturalbuff/b004y9jmgq,071249208472,0071249208472,lorealparis/k10259,lorealparisvisibleliftsmoothabsolutenaturalbuff/131624534799,lorealsa/k10259",L'OREAL SA,K10259,"L'oreal Paris Visible Lift Smooth Absolute, Natural Buff",2012-06-20T00:00:00.000Z,2017-09-19T21:17:04Z,2017-09-03T23:03:00.000Z,False,True,32527787.0,,4,https://www.walmart.com/reviews/product/20881981?limit=20&sort=relevancy&page=2,"This is a great foundation. I was using another company's foundation for years and they discontinued it. I'm liking this better. It covers well and leaves my skin luminous. One problem - HATE THE PACKAGING. The brush seems very unsanitary to me. I addition it doesn't work well. I use a sponge to apply. So, please, LOreal, change this packaging.",Love this product,,,An anonymous customer,71249208472,805,421
17505,AVpfAkX91cnluZ0-b4d8,L'Oreal Paris,"Personal Care,Makeup,Concealer & Foundation,Foundation,Foundation with SPF,Beauty,Face",2015-10-19T12:05:31Z,2018-02-05T11:27:22Z,71249208472,"lorealparisvisibleliftsmoothabsolutenaturalbuff/b004y9jmgq,071249208472,0071249208472,lorealparis/k10259,lorealparisvisibleliftsmoothabsolutenaturalbuff/131624534799,lorealsa/k10259",L'OREAL SA,K10259,"L'oreal Paris Visible Lift Smooth Absolute, Natural Buff",2011-11-05T00:00:00.000Z,2017-09-19T21:17:04Z,2017-09-03T23:03:00.000Z,False,True,25531492.0,,5,https://www.walmart.com/reviews/product/20881981,"Visible lift with the brush is wonderful, it provides even, smooth coverage. Using the brush frightened me at first, but I gave it a try, you need to be careful to only bring up a small amount, and the coverage and natural look was astounding! It definitely evens up your skin tone and softens pores and lines. I really love it and will use it religiously. I have never found a makeup I felt comfortable using even when I was young. This is truly a breakthrough product.","dewy, soft skin",,,An anonymous customer,71249208472,805,421
